dataelement,period,orgunit,categoryoptioncombo,attroptioncombo,value,storedby,timestamp
ABgYSUDHarm,201811,bAW140uFwlr,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,bYjBazVObHK,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,cKNMjkCv6Ne,jF6cd1dU990,,7,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,cML2O0Y5urU,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,cMO6wTE2jfp,jF6cd1dU990,,10,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,cRBP6oHfkl7,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,cel2FRf1BTL,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,d9TLN3eq2Zn,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,dNU0m7vxYmC,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,e6dGH6wDxWF,jF6cd1dU990,,21,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,eDjNn2vn0V8,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,eMnI3PKYZcJ,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,eO0EFwUPxXV,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,eQpbiCWNsen,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,eZsyZzrPNWj,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,fNaCqIjoREc,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,fTSaWY1pzW8,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,fy4UAe8WycA,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,gB5msJXYqi3,jF6cd1dU990,,3,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,h0qo6CUFlce,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,hSnC4R4RqoU,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,i4wr3dvAvkZ,jF6cd1dU990,,6,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,iIj56268Js4,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,ilUO2aKgNJ4,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,j4P6U3xOulI,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,jHY6BqHdRC4,jF6cd1dU990,,0,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,jkI0Qt22Vum,jF6cd1dU990,,2,openmrs.reporting,2019-01-11
ABgYSUDHarm,201811,jwF8bPPkaje,jF6cd1dU990,,1,openmrs.reporting,2019-01-11
