dataelement,period,orgunit,categoryoptioncombo,attroptioncombo,value,storedby,timestamp
jeSKaCwwQM9,201812,s3v5lgvAame,q7k7VZrK7Ve,,0,openmrs.reporting,2019-01-23
kEP1XXGq3Dv,201812,Rb3G7NEU8xu,TEDC8NdJPry,,1,openmrs.reporting,2019-01-23
kEP1XXGq3Dv,201812,Rb3G7NEU8xu,wTz6csmCAiz,,347,openmrs.reporting,2019-01-23
kEP1XXGq3Dv,201812,XMeE8tiBlCN,TEDC8NdJPry,,0,openmrs.reporting,2019-01-23
kEP1XXGq3Dv,201812,XMeE8tiBlCN,wTz6csmCAiz,,118,openmrs.reporting,2019-01-23
kEP1XXGq3Dv,201812,fy4UAe8WycA,TEDC8NdJPry,,0,openmrs.reporting,2019-01-23
kEP1XXGq3Dv,201812,fy4UAe8WycA,wTz6csmCAiz,,212,openmrs.reporting,2019-01-23
kEP1XXGq3Dv,201812,hSnC4R4RqoU,TEDC8NdJPry,,0,openmrs.reporting,2019-01-23
kEP1XXGq3Dv,201812,hSnC4R4RqoU,wTz6csmCAiz,,75,openmrs.reporting,2019-01-23
kEP1XXGq3Dv,201812,i4wr3dvAvkZ,TEDC8NdJPry,,0,openmrs.reporting,2019-01-23
kEP1XXGq3Dv,201812,i4wr3dvAvkZ,wTz6csmCAiz,,400,openmrs.reporting,2019-01-23
kEP1XXGq3Dv,201812,j4P6U3xOulI,TEDC8NdJPry,,0,openmrs.reporting,2019-01-23
kEP1XXGq3Dv,201812,j4P6U3xOulI,wTz6csmCAiz,,175,openmrs.reporting,2019-01-23
kEP1XXGq3Dv,201812,s3v5lgvAame,TEDC8NdJPry,,0,openmrs.reporting,2019-01-23
kEP1XXGq3Dv,201812,s3v5lgvAame,wTz6csmCAiz,,20,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,Rb3G7NEU8xu,H00exThzgWA,,10,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,Rb3G7NEU8xu,Y9e8HJVeLOH,,49,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,Rb3G7NEU8xu,oTUqr9J56DK,,560,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,XMeE8tiBlCN,H00exThzgWA,,24,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,XMeE8tiBlCN,Y9e8HJVeLOH,,9,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,XMeE8tiBlCN,oTUqr9J56DK,,431,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,fy4UAe8WycA,H00exThzgWA,,15,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,fy4UAe8WycA,Y9e8HJVeLOH,,25,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,fy4UAe8WycA,oTUqr9J56DK,,229,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,hSnC4R4RqoU,H00exThzgWA,,7,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,hSnC4R4RqoU,Y9e8HJVeLOH,,37,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,hSnC4R4RqoU,oTUqr9J56DK,,346,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,i4wr3dvAvkZ,H00exThzgWA,,29,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,i4wr3dvAvkZ,Y9e8HJVeLOH,,46,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,i4wr3dvAvkZ,oTUqr9J56DK,,580,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,j4P6U3xOulI,H00exThzgWA,,20,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,j4P6U3xOulI,Y9e8HJVeLOH,,33,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,j4P6U3xOulI,oTUqr9J56DK,,330,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,s3v5lgvAame,H00exThzgWA,,3,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,s3v5lgvAame,Y9e8HJVeLOH,,2,openmrs.reporting,2019-01-23
kv3FDDJt0g1,201812,s3v5lgvAame,oTUqr9J56DK,,57,openmrs.reporting,2019-01-23
mdMCW3A4nZJ,201812,Rb3G7NEU8xu,jF6cd1dU990,,6,openmrs.reporting,2019-01-23
mdMCW3A4nZJ,201812,XMeE8tiBlCN,jF6cd1dU990,,0,openmrs.reporting,2019-01-23
mdMCW3A4nZJ,201812,fy4UAe8WycA,jF6cd1dU990,,0,openmrs.reporting,2019-01-23
mdMCW3A4nZJ,201812,hSnC4R4RqoU,jF6cd1dU990,,2,openmrs.reporting,2019-01-23
mdMCW3A4nZJ,201812,i4wr3dvAvkZ,jF6cd1dU990,,6,openmrs.reporting,2019-01-23
mdMCW3A4nZJ,201812,j4P6U3xOulI,jF6cd1dU990,,2,openmrs.reporting,2019-01-23
mdMCW3A4nZJ,201812,s3v5lgvAame,jF6cd1dU990,,0,openmrs.reporting,2019-01-23
sNLUnwXT0vI,201812,Rb3G7NEU8xu,TEDC8NdJPry,,1,openmrs.reporting,2019-01-23
sNLUnwXT0vI,201812,Rb3G7NEU8xu,wTz6csmCAiz,,31,openmrs.reporting,2019-01-23
sNLUnwXT0vI,201812,XMeE8tiBlCN,TEDC8NdJPry,,0,openmrs.reporting,2019-01-23
sNLUnwXT0vI,201812,XMeE8tiBlCN,wTz6csmCAiz,,13,openmrs.reporting,2019-01-23
sNLUnwXT0vI,201812,fy4UAe8WycA,TEDC8NdJPry,,0,openmrs.reporting,2019-01-23
sNLUnwXT0vI,201812,fy4UAe8WycA,wTz6csmCAiz,,35,openmrs.reporting,2019-01-23
sNLUnwXT0vI,201812,hSnC4R4RqoU,TEDC8NdJPry,,0,openmrs.reporting,2019-01-23
sNLUnwXT0vI,201812,hSnC4R4RqoU,wTz6csmCAiz,,39,openmrs.reporting,2019-01-23
sNLUnwXT0vI,201812,i4wr3dvAvkZ,TEDC8NdJPry,,0,openmrs.reporting,2019-01-23
sNLUnwXT0vI,201812,i4wr3dvAvkZ,wTz6csmCAiz,,41,openmrs.reporting,2019-01-23
sNLUnwXT0vI,201812,j4P6U3xOulI,TEDC8NdJPry,,0,openmrs.reporting,2019-01-23
sNLUnwXT0vI,201812,j4P6U3xOulI,wTz6csmCAiz,,20,openmrs.reporting,2019-01-23
sNLUnwXT0vI,201812,s3v5lgvAame,TEDC8NdJPry,,0,openmrs.reporting,2019-01-23
sNLUnwXT0vI,201812,s3v5lgvAame,wTz6csmCAiz,,2,openmrs.reporting,2019-01-23
uGr2ZLU6FWq,201812,Rb3G7NEU8xu,FEiFPNM8R1d,,16,openmrs.reporting,2019-01-23
uGr2ZLU6FWq,201812,Rb3G7NEU8xu,QjjvoGauFeg,,16,openmrs.reporting,2019-01-23
uGr2ZLU6FWq,201812,XMeE8tiBlCN,FEiFPNM8R1d,,5,openmrs.reporting,2019-01-23
uGr2ZLU6FWq,201812,XMeE8tiBlCN,QjjvoGauFeg,,8,openmrs.reporting,2019-01-23
uGr2ZLU6FWq,201812,fy4UAe8WycA,FEiFPNM8R1d,,20,openmrs.reporting,2019-01-23
uGr2ZLU6FWq,201812,fy4UAe8WycA,QjjvoGauFeg,,15,openmrs.reporting,2019-01-23
uGr2ZLU6FWq,201812,hSnC4R4RqoU,FEiFPNM8R1d,,27,openmrs.reporting,2019-01-23
uGr2ZLU6FWq,201812,hSnC4R4RqoU,QjjvoGauFeg,,12,openmrs.reporting,2019-01-23
uGr2ZLU6FWq,201812,i4wr3dvAvkZ,FEiFPNM8R1d,,23,openmrs.reporting,2019-01-23
uGr2ZLU6FWq,201812,i4wr3dvAvkZ,QjjvoGauFeg,,18,openmrs.reporting,2019-01-23
uGr2ZLU6FWq,201812,j4P6U3xOulI,FEiFPNM8R1d,,12,openmrs.reporting,2019-01-23
uGr2ZLU6FWq,201812,j4P6U3xOulI,QjjvoGauFeg,,8,openmrs.reporting,2019-01-23
uGr2ZLU6FWq,201812,s3v5lgvAame,FEiFPNM8R1d,,1,openmrs.reporting,2019-01-23
uGr2ZLU6FWq,201812,s3v5lgvAame,QjjvoGauFeg,,1,openmrs.reporting,2019-01-23
uxxOLDAXiGu,201812,Rb3G7NEU8xu,FEiFPNM8R1d,,949,openmrs.reporting,2019-01-23
uxxOLDAXiGu,201812,Rb3G7NEU8xu,QjjvoGauFeg,,395,openmrs.reporting,2019-01-23
uxxOLDAXiGu,201812,XMeE8tiBlCN,FEiFPNM8R1d,,616,openmrs.reporting,2019-01-23
uxxOLDAXiGu,201812,XMeE8tiBlCN,QjjvoGauFeg,,358,openmrs.reporting,2019-01-23
uxxOLDAXiGu,201812,fy4UAe8WycA,FEiFPNM8R1d,,568,openmrs.reporting,2019-01-23
uxxOLDAXiGu,201812,fy4UAe8WycA,QjjvoGauFeg,,267,openmrs.reporting,2019-01-23
uxxOLDAXiGu,201812,hSnC4R4RqoU,FEiFPNM8R1d,,965,openmrs.reporting,2019-01-23
uxxOLDAXiGu,201812,hSnC4R4RqoU,QjjvoGauFeg,,325,openmrs.reporting,2019-01-23
uxxOLDAXiGu,201812,i4wr3dvAvkZ,FEiFPNM8R1d,,1290,openmrs.reporting,2019-01-23
uxxOLDAXiGu,201812,i4wr3dvAvkZ,QjjvoGauFeg,,453,openmrs.reporting,2019-01-23
uxxOLDAXiGu,201812,j4P6U3xOulI,FEiFPNM8R1d,,840,openmrs.reporting,2019-01-23
uxxOLDAXiGu,201812,j4P6U3xOulI,QjjvoGauFeg,,345,openmrs.reporting,2019-01-23
uxxOLDAXiGu,201812,s3v5lgvAame,FEiFPNM8R1d,,127,openmrs.reporting,2019-01-23
uxxOLDAXiGu,201812,s3v5lgvAame,QjjvoGauFeg,,43,openmrs.reporting,2019-01-23
